年,月,日,date,weekday,weekday_en,weekday_short,is_weekend,is_holiday,holiday_name,rokuyo,is_ichiryu_manbai,jikkan_junishi,jikkan,junishi,jikkan_gogyou,junishi_gogyou,jikkan_yin_yang,junishi_animal,juuni_un,is_kuubou,kuubou_type,kuubou_effect,season_24,moon_phase,daily_keyword,color_of_the_day,recommended_tea,lucky_number,power_stone,aroma_oil,meditation_theme,flower_of_the_day,energy_advice,zodiac_influence,tarot_card,wise_quote,recommended_music,recommended_food,crystal_healing,feng_shui_tip
2029,5,15,2029-05-15,火曜日,Tuesday,Tue,False,False,,先勝,False,辛丑,辛,丑,金,土,陰,牛,長生,False,,,,調査中,願いが叶う予感,朱色,黒豆茶,36,エメラルド,カモミール,創造性開花,藤 - 優しさ,自然と触れ合う日,双子座,女教皇 - 直感,困難は成長のギフト,ワールドミュージック,自然食品,エメラルド - 豊穣,白で清浄化
2029,5,16,2029-05-16,水曜日,Wednesday,Wed,False,False,,友引,False,壬寅,壬,寅,水,木,陽,虎,沐浴,False,,,,調査中,心のデトックス,空色,アールグレイ,37,アメジスト,ラベンダー,感謝の瞑想,桜 - 精神の美,今日は新しい挑戦の時,蟹座,女帝 - 豊穣,今この瞬間が全て,クラシック,季節の野菜スープ,アメジスト - 心の浄化,玄関を清潔に保つ
2029,5,17,2029-05-17,木曜日,Thursday,Thu,False,False,,先負,False,癸卯,癸,卯,水,木,陰,兎,冠帯,False,,,,調査中,創造力爆発,若草色,カモミールティー,38,ローズクォーツ,ユーカリ,慈悲の瞑想,梅 - 気品,休息を大切にする日,獅子座,皇帝 - 安定,笑顔は心の太陽,ジャズ,玄米おにぎり,ローズクォーツ - 愛の波動,観葉植物で気の流れを良くする
2029,5,18,2029-05-18,金曜日,Friday,Fri,False,False,,仏滅,False,甲辰,甲,辰,木,土,陽,龍,衰,False,,,,調査中,人との縁を結ぶ,黄金色,ペパーミントティー,39,クリスタル,ローズマリー,呼吸に集中,椿 - 控えめな素晴らしさ,人との繋がりを深める日,乙女座,教皇 - 叡智,優しさは伝染する,アンビエント,緑黄色野菜サラダ,クリアクォーツ - エネルギー増幅,鏡で光を取り入れる
2029,5,19,2029-05-19,土曜日,Saturday,Sat,True,False,,大安,True,乙巳,乙,巳,木,火,陰,蛇,病,False,,,,調査中,未来への種まき,鋼青色,緑茶,40,アクアマリン,オレンジ,マインドフルネス,菊 - 高貴,創造性を発揮する時,天秤座,恋人 - 選択,夢は現実の種,ヒーリング,蒸し魚,ブラックトルマリン - 邪気払い,水回りの掃除
2029,5,20,2029-05-20,日曜日,Sunday,Sun,True,False,,赤口,False,丙午,丙,午,火,火,陽,馬,死,False,,,,調査中,宝物発見の予感,深紅色,ほうじ茶,41,ガーネット,レモングラス,ボディスキャン,蓮 - 清らかな心,内省の時間を作る日,蠍座,戦車 - 意志力,勇気は恐れを超越する,ネイチャーサウンド,豆腐料理,シトリン - 金運上昇,不要な物を手放す
2029,5,21,2029-05-21,月曜日,Monday,Mon,False,False,,先勝,False,丁未,丁,未,火,土,陰,羊,墓,False,,,,調査中,内なる光が輝く,金色,ジャスミンティー,42,ムーンストーン,イランイラン,愛と光の瞑想,薔薇 - 愛情,感謝を表現する日,射手座,力 - 内なる強さ,知恵は経験から生まれる,瞑想音楽,発酵食品,ラピスラズリ - 真実の洞察,東向きに花を飾る
2029,5,22,2029-05-22,火曜日,Tuesday,Tue,False,False,,友引,False,戊申,戊,申,土,金,陽,猿,絶,False,,,,調査中,調和のメロディ,朱色,ルイボスティー,43,ラピスラズリ,サンダルウッド,チャクラ調整,向日葵 - 憧れ,勇気を出して行動する時,山羊座,隠者 - 内省,調和は美の根源,ピアノソロ,ナッツとドライフルーツ,ムーンストーン - 女性性,ピンク色で恋愛運向上
2029,5,23,2029-05-23,水曜日,Wednesday,Wed,False,False,,先負,False,己酉,己,酉,土,金,陰,鶏,胎,False,,,,調査中,自然の叡智授受,空色,ローズヒップティー,44,マラカイト,フランキンセンス,グラウンディング,紫陽花 - 移り気,直感に従う日,水瓶座,運命の輪 - 転機,希望は明日への光,オルゴール,ハーブティーと蜂蜜,ガーネット - 情熱,金色で金運アップ
2029,5,24,2029-05-24,木曜日,Thursday,Thu,False,False,,仏滅,False,庚戌,庚,戌,金,土,陽,犬,養,False,,,,調査中,知恵の泉湧出,若草色,白茶,45,オニキス,ジャスミン,エネルギー浄化,牡丹 - 富貴,学びを深める好機,魚座,正義 - バランス,慈悲は魂の栄養,シンギングボウル,旬の果物,アクアマリン - 平和,緑で健康運向上
2029,5,25,2029-05-25,金曜日,Friday,Fri,False,False,,大安,False,辛亥,辛,亥,金,水,陰,猪,長生,False,,,,調査中,至福の時間軸,黄金色,烏龍茶,46,シトリン,ベルガモット,未来創造,百合 - 純粋,愛を分かち合う日,牡羊座,吊られた男 - 犠牲,一歩一歩が大切な旅路,チルアウト,薬膳粥,ペリドット - 癒し,赤で活力を高める
2029,5,26,2029-05-26,土曜日,Saturday,Sat,True,False,,赤口,True,壬子,壬,子,水,水,陽,鼠,沐浴,False,,,,調査中,運気上昇の兆し,鋼青色,玄米茶,47,ペリドット,ティーツリー,過去の癒し,カーネーション - 母の愛,エネルギーを充電する時,牡牛座,死神 - 変容,今日という日は二度と来ない,ボサノバ,温野菜,オニキス - 意志力,青で冷静さを保つ
2029,5,27,2029-05-27,日曜日,Sunday,Sun,True,False,,先勝,False,癸丑,癸,丑,水,土,陰,牛,冠帯,False,,,,調査中,心の扉が開放,深紅色,抹茶,48,トルマリン,ゼラニウム,内なる平和,コスモス - 乙女の真心,変化を受け入れる日,双子座,節制 - 調和,心の平安が真の豊かさ,レゲエ,海藻料理,マラカイト - 変容,紫で精神性を高める
2029,5,28,2029-05-28,月曜日,Monday,Mon,False,False,,友引,False,甲寅,甲,寅,木,木,陽,虎,衰,False,,,,調査中,宇宙との同調,金色,柚子茶,49,オパール,パチュリ,宇宙との繋がり,すずらん - 謙遜,夢を描く時間,蟹座,悪魔 - 誘惑,変化は成長の扉,フォーク,きのこ類,ターコイズ - 護符,オレンジで社交性向上
2029,5,29,2029-05-29,火曜日,Tuesday,Tue,False,False,,先負,False,乙卯,乙,卯,木,木,陰,兎,病,False,,,,調査中,愛のバイブレーション,朱色,生姜茶,50,ターコイズ,シダーウッド,直感力向上,菜の花 - 快活,心を整理する日,獅子座,塔 - 変革,感謝の心が幸福を呼ぶ,インストゥルメンタル,根菜の煮物,オパール - 創造性,黄色で明るさを増す
2029,5,30,2029-05-30,水曜日,Wednesday,Wed,False,False,,仏滅,False,丙辰,丙,辰,火,土,陽,龍,死,True,辰巳,財運・社会,,調査中,豊かさの波動,空色,黒豆茶,51,エメラルド,カモミール,創造性開花,藤 - 優しさ,自然と触れ合う日,乙女座,星 - 希望,愛は最も強いエネルギー,ワールドミュージック,自然食品,エメラルド - 豊穣,白で清浄化
2029,5,31,2029-05-31,木曜日,Thursday,Thu,False,False,,大安,True,丁巳,丁,巳,火,火,陰,蛇,墓,True,辰巳,財運・社会,,調査中,運命の扉が開く日,若草色,アールグレイ,52,アメジスト,ラベンダー,感謝の瞑想,桜 - 精神の美,今日は新しい挑戦の時,天秤座,月 - 幻想,困難は成長のギフト,クラシック,季節の野菜スープ,アメジスト - 心の浄化,玄関を清潔に保つ
2029,6,1,2029-06-01,金曜日,Friday,Fri,False,False,,赤口,False,戊午,戊,午,土,火,陽,馬,胎,False,,,,調査中,宇宙からのメッセージ,黄金色,カモミールティー,53,ローズクォーツ,ユーカリ,慈悲の瞑想,梅 - 気品,休息を大切にする日,蠍座,太陽 - 成功,今この瞬間が全て,ジャズ,玄米おにぎり,ローズクォーツ - 愛の波動,観葉植物で気の流れを良くする
2029,6,2,2029-06-02,土曜日,Saturday,Sat,True,False,,先勝,False,己未,己,未,土,土,陰,羊,養,False,,,,調査中,奇跡を呼ぶ波動,鋼青色,ペパーミントティー,54,クリスタル,ローズマリー,呼吸に集中,椿 - 控えめな素晴らしさ,人との繋がりを深める日,射手座,審判 - 再生,笑顔は心の太陽,アンビエント,緑黄色野菜サラダ,クリアクォーツ - エネルギー増幅,鏡で光を取り入れる
2029,6,3,2029-06-03,日曜日,Sunday,Sun,True,False,,友引,True,庚申,庚,申,金,金,陽,猿,長生,False,,,,調査中,龍神様のご加護,深紅色,緑茶,55,アクアマリン,オレンジ,マインドフルネス,菊 - 高貴,創造性を発揮する時,山羊座,世界 - 完成,優しさは伝染する,ヒーリング,蒸し魚,ブラックトルマリン - 邪気払い,水回りの掃除
2029,6,4,2029-06-04,月曜日,Monday,Mon,False,False,,先負,False,辛酉,辛,酉,金,金,陰,鶏,沐浴,False,,,,調査中,金運上昇のサイン,金色,ほうじ茶,56,ガーネット,レモングラス,ボディスキャン,蓮 - 清らかな心,内省の時間を作る日,水瓶座,愚者 - 新しい始まり,夢は現実の種,ネイチャーサウンド,豆腐料理,シトリン - 金運上昇,不要な物を手放す
2029,6,5,2029-06-05,火曜日,Tuesday,Tue,False,False,,仏滅,False,壬戌,壬,戌,水,土,陽,犬,冠帯,False,,,,調査中,恋愛運絶好調,朱色,ジャスミンティー,57,ムーンストーン,イランイラン,愛と光の瞑想,薔薇 - 愛情,感謝を表現する日,魚座,魔術師 - 創造力,勇気は恐れを超越する,瞑想音楽,発酵食品,ラピスラズリ - 真実の洞察,東向きに花を飾る
2029,6,6,2029-06-06,水曜日,Wednesday,Wed,False,False,,大安,False,癸亥,癸,亥,水,水,陰,猪,建禄,False,,,,調査中,直感力が冴える,空色,ルイボスティー,58,ラピスラズリ,サンダルウッド,チャクラ調整,向日葵 - 憧れ,勇気を出して行動する時,牡羊座,女教皇 - 直感,知恵は経験から生まれる,ピアノソロ,ナッツとドライフルーツ,ムーンストーン - 女性性,ピンク色で恋愛運向上
2029,6,7,2029-06-07,木曜日,Thursday,Thu,False,False,,赤口,False,甲子,甲,子,木,水,陽,鼠,病,False,,,,調査中,隠れた才能開花,若草色,ローズヒップティー,59,マラカイト,フランキンセンス,グラウンディング,紫陽花 - 移り気,直感に従う日,牡牛座,女帝 - 豊穣,調和は美の根源,オルゴール,ハーブティーと蜂蜜,ガーネット - 情熱,金色で金運アップ
2029,6,8,2029-06-08,金曜日,Friday,Fri,False,False,,先勝,True,乙丑,乙,丑,木,土,陰,牛,死,False,,,,調査中,人生の転機到来,黄金色,白茶,60,オニキス,ジャスミン,エネルギー浄化,牡丹 - 富貴,学びを深める好機,双子座,皇帝 - 安定,希望は明日への光,シンギングボウル,旬の果物,アクアマリン - 平和,緑で健康運向上
2029,6,9,2029-06-09,土曜日,Saturday,Sat,True,False,,友引,False,丙寅,丙,寅,火,木,陽,虎,墓,True,寅卯,親・目上,,調査中,幸運の風が吹く,鋼青色,烏龍茶,61,シトリン,ベルガモット,未来創造,百合 - 純粋,愛を分かち合う日,蟹座,教皇 - 叡智,慈悲は魂の栄養,チルアウト,薬膳粥,ペリドット - 癒し,赤で活力を高める
2029,6,10,2029-06-10,日曜日,Sunday,Sun,True,False,,先負,False,丁卯,丁,卯,火,木,陰,兎,絶,True,寅卯,親・目上,,調査中,魂の成長期間,深紅色,玄米茶,62,ペリドット,ティーツリー,過去の癒し,カーネーション - 母の愛,エネルギーを充電する時,獅子座,恋人 - 選択,一歩一歩が大切な旅路,ボサノバ,温野菜,オニキス - 意志力,青で冷静さを保つ
2029,6,11,2029-06-11,月曜日,Monday,Mon,False,False,,仏滅,False,戊辰,戊,辰,土,土,陽,龍,胎,False,,,,調査中,エネルギー充電日,金色,抹茶,63,トルマリン,ゼラニウム,内なる平和,コスモス - 乙女の真心,変化を受け入れる日,乙女座,戦車 - 意志力,今日という日は二度と来ない,レゲエ,海藻料理,マラカイト - 変容,紫で精神性を高める
2029,6,12,2029-06-12,火曜日,Tuesday,Tue,False,False,,大安,False,己巳,己,巳,土,火,陰,蛇,養,False,,,,調査中,新次元への扉,朱色,柚子茶,64,オパール,パチュリ,宇宙との繋がり,すずらん - 謙遜,夢を描く時間,天秤座,力 - 内なる強さ,心の平安が真の豊かさ,フォーク,きのこ類,ターコイズ - 護符,オレンジで社交性向上
2029,6,13,2029-06-13,水曜日,Wednesday,Wed,False,False,,赤口,True,庚午,庚,午,金,火,陽,馬,長生,False,,,,調査中,守護霊のささやき,空色,生姜茶,65,ターコイズ,シダーウッド,直感力向上,菜の花 - 快活,心を整理する日,蠍座,隠者 - 内省,変化は成長の扉,インストゥルメンタル,根菜の煮物,オパール - 創造性,黄色で明るさを増す
2029,6,14,2029-06-14,木曜日,Thursday,Thu,False,False,,先勝,False,辛未,辛,未,金,土,陰,羊,沐浴,False,,,,調査中,願いが叶う予感,若草色,黒豆茶,66,エメラルド,カモミール,創造性開花,藤 - 優しさ,自然と触れ合う日,射手座,運命の輪 - 転機,感謝の心が幸福を呼ぶ,ワールドミュージック,自然食品,エメラルド - 豊穣,白で清浄化
2029,6,15,2029-06-15,金曜日,Friday,Fri,False,False,,友引,False,壬申,壬,申,水,金,陽,猿,冠帯,False,,,,調査中,心のデトックス,黄金色,アールグレイ,67,アメジスト,ラベンダー,感謝の瞑想,桜 - 精神の美,今日は新しい挑戦の時,山羊座,正義 - バランス,愛は最も強いエネルギー,クラシック,季節の野菜スープ,アメジスト - 心の浄化,玄関を清潔に保つ
2029,6,16,2029-06-16,土曜日,Saturday,Sat,True,False,,先負,False,癸酉,癸,酉,水,金,陰,鶏,建禄,False,,,,調査中,創造力爆発,鋼青色,カモミールティー,68,ローズクォーツ,ユーカリ,慈悲の瞑想,梅 - 気品,休息を大切にする日,水瓶座,吊られた男 - 犠牲,困難は成長のギフト,ジャズ,玄米おにぎり,ローズクォーツ - 愛の波動,観葉植物で気の流れを良くする
2029,6,17,2029-06-17,日曜日,Sunday,Sun,True,False,,仏滅,False,甲戌,甲,戌,木,土,陽,犬,病,True,戌亥,家庭・不動産,,調査中,人との縁を結ぶ,深紅色,ペパーミントティー,69,クリスタル,ローズマリー,呼吸に集中,椿 - 控えめな素晴らしさ,人との繋がりを深める日,魚座,死神 - 変容,今この瞬間が全て,アンビエント,緑黄色野菜サラダ,クリアクォーツ - エネルギー増幅,鏡で光を取り入れる
2029,6,18,2029-06-18,月曜日,Monday,Mon,False,False,,大安,True,乙亥,乙,亥,木,水,陰,猪,死,True,戌亥,家庭・不動産,,調査中,未来への種まき,金色,緑茶,70,アクアマリン,オレンジ,マインドフルネス,菊 - 高貴,創造性を発揮する時,牡羊座,節制 - 調和,笑顔は心の太陽,ヒーリング,蒸し魚,ブラックトルマリン - 邪気払い,水回りの掃除
2029,6,19,2029-06-19,火曜日,Tuesday,Tue,False,False,,赤口,False,丙子,丙,子,火,水,陽,鼠,墓,False,,,,調査中,宝物発見の予感,朱色,ほうじ茶,71,ガーネット,レモングラス,ボディスキャン,蓮 - 清らかな心,内省の時間を作る日,牡牛座,悪魔 - 誘惑,優しさは伝染する,ネイチャーサウンド,豆腐料理,シトリン - 金運上昇,不要な物を手放す
2029,6,20,2029-06-20,水曜日,Wednesday,Wed,False,False,,先勝,False,丁丑,丁,丑,火,土,陰,牛,絶,False,,,,調査中,内なる光が輝く,空色,ジャスミンティー,72,ムーンストーン,イランイラン,愛と光の瞑想,薔薇 - 愛情,感謝を表現する日,双子座,塔 - 変革,夢は現実の種,瞑想音楽,発酵食品,ラピスラズリ - 真実の洞察,東向きに花を飾る
2029,6,21,2029-06-21,木曜日,Thursday,Thu,False,False,,友引,False,戊寅,戊,寅,土,木,陽,虎,胎,False,,,,調査中,調和のメロディ,若草色,ルイボスティー,73,ラピスラズリ,サンダルウッド,チャクラ調整,向日葵 - 憧れ,勇気を出して行動する時,蟹座,星 - 希望,勇気は恐れを超越する,ピアノソロ,ナッツとドライフルーツ,ムーンストーン - 女性性,ピンク色で恋愛運向上
2029,6,22,2029-06-22,金曜日,Friday,Fri,False,False,,先負,False,己卯,己,卯,土,木,陰,兎,養,False,,,,調査中,自然の叡智授受,黄金色,ローズヒップティー,74,マラカイト,フランキンセンス,グラウンディング,紫陽花 - 移り気,直感に従う日,獅子座,月 - 幻想,知恵は経験から生まれる,オルゴール,ハーブティーと蜂蜜,ガーネット - 情熱,金色で金運アップ
2029,6,23,2029-06-23,土曜日,Saturday,Sat,True,False,,仏滅,False,庚辰,庚,辰,金,土,陽,龍,長生,False,,,,調査中,知恵の泉湧出,鋼青色,白茶,75,オニキス,ジャスミン,エネルギー浄化,牡丹 - 富貴,学びを深める好機,乙女座,太陽 - 成功,調和は美の根源,シンギングボウル,旬の果物,アクアマリン - 平和,緑で健康運向上
2029,6,24,2029-06-24,日曜日,Sunday,Sun,True,False,,大安,False,辛巳,辛,巳,金,火,陰,蛇,沐浴,False,,,,調査中,至福の時間軸,深紅色,烏龍茶,76,シトリン,ベルガモット,未来創造,百合 - 純粋,愛を分かち合う日,天秤座,審判 - 再生,希望は明日への光,チルアウト,薬膳粥,ペリドット - 癒し,赤で活力を高める
2029,6,25,2029-06-25,月曜日,Monday,Mon,False,False,,赤口,True,壬午,壬,午,水,火,陽,馬,冠帯,False,,,,調査中,運気上昇の兆し,金色,玄米茶,77,ペリドット,ティーツリー,過去の癒し,カーネーション - 母の愛,エネルギーを充電する時,蠍座,世界 - 完成,慈悲は魂の栄養,ボサノバ,温野菜,オニキス - 意志力,青で冷静さを保つ
2029,6,26,2029-06-26,火曜日,Tuesday,Tue,False,False,,先勝,False,癸未,癸,未,水,土,陰,羊,建禄,False,,,,調査中,心の扉が開放,朱色,抹茶,78,トルマリン,ゼラニウム,内なる平和,コスモス - 乙女の真心,変化を受け入れる日,射手座,愚者 - 新しい始まり,一歩一歩が大切な旅路,レゲエ,海藻料理,マラカイト - 変容,紫で精神性を高める
2029,6,27,2029-06-27,水曜日,Wednesday,Wed,False,False,,友引,False,甲申,甲,申,木,金,陽,猿,病,True,申酉,友人・兄弟,,調査中,宇宙との同調,空色,柚子茶,79,オパール,パチュリ,宇宙との繋がり,すずらん - 謙遜,夢を描く時間,山羊座,魔術師 - 創造力,今日という日は二度と来ない,フォーク,きのこ類,ターコイズ - 護符,オレンジで社交性向上
2029,6,28,2029-06-28,木曜日,Thursday,Thu,False,False,,先負,False,乙酉,乙,酉,木,金,陰,鶏,死,True,申酉,友人・兄弟,,調査中,愛のバイブレーション,若草色,生姜茶,80,ターコイズ,シダーウッド,直感力向上,菜の花 - 快活,心を整理する日,水瓶座,女教皇 - 直感,心の平安が真の豊かさ,インストゥルメンタル,根菜の煮物,オパール - 創造性,黄色で明るさを増す
2029,6,29,2029-06-29,金曜日,Friday,Fri,False,False,,仏滅,False,丙戌,丙,戌,火,土,陽,犬,墓,False,,,,調査中,豊かさの波動,黄金色,黒豆茶,81,エメラルド,カモミール,創造性開花,藤 - 優しさ,自然と触れ合う日,魚座,女帝 - 豊穣,変化は成長の扉,ワールドミュージック,自然食品,エメラルド - 豊穣,白で清浄化
2029,6,30,2029-06-30,土曜日,Saturday,Sat,True,False,,大安,True,丁亥,丁,亥,火,水,陰,猪,絶,False,,,,調査中,運命の扉が開く日,鋼青色,アールグレイ,82,アメジスト,ラベンダー,感謝の瞑想,桜 - 精神の美,今日は新しい挑戦の時,牡羊座,皇帝 - 安定,感謝の心が幸福を呼ぶ,クラシック,季節の野菜スープ,アメジスト - 心の浄化,玄関を清潔に保つ
2029,7,1,2029-07-01,日曜日,Sunday,Sun,True,False,,先勝,False,戊子,戊,子,土,水,陽,鼠,養,False,,,,調査中,宇宙からのメッセージ,深紅色,カモミールティー,83,ローズクォーツ,ユーカリ,慈悲の瞑想,梅 - 気品,休息を大切にする日,牡牛座,教皇 - 叡智,愛は最も強いエネルギー,ジャズ,玄米おにぎり,ローズクォーツ - 愛の波動,観葉植物で気の流れを良くする
2029,7,2,2029-07-02,月曜日,Monday,Mon,False,False,,友引,False,己丑,己,丑,土,土,陰,牛,長生,False,,,,調査中,奇跡を呼ぶ波動,金色,ペパーミントティー,84,クリスタル,ローズマリー,呼吸に集中,椿 - 控えめな素晴らしさ,人との繋がりを深める日,双子座,恋人 - 選択,困難は成長のギフト,アンビエント,緑黄色野菜サラダ,クリアクォーツ - エネルギー増幅,鏡で光を取り入れる
2029,7,3,2029-07-03,火曜日,Tuesday,Tue,False,False,,先負,False,庚寅,庚,寅,金,木,陽,虎,沐浴,False,,,,調査中,龍神様のご加護,朱色,緑茶,85,アクアマリン,オレンジ,マインドフルネス,菊 - 高貴,創造性を発揮する時,蟹座,戦車 - 意志力,今この瞬間が全て,ヒーリング,蒸し魚,ブラックトルマリン - 邪気払い,水回りの掃除
2029,7,4,2029-07-04,水曜日,Wednesday,Wed,False,False,,仏滅,False,辛卯,辛,卯,金,木,陰,兎,冠帯,False,,,,調査中,金運上昇のサイン,空色,ほうじ茶,86,ガーネット,レモングラス,ボディスキャン,蓮 - 清らかな心,内省の時間を作る日,獅子座,力 - 内なる強さ,笑顔は心の太陽,ネイチャーサウンド,豆腐料理,シトリン - 金運上昇,不要な物を手放す
2029,7,5,2029-07-05,木曜日,Thursday,Thu,False,False,,大安,True,壬辰,壬,辰,水,土,陽,龍,建禄,False,,,,調査中,恋愛運絶好調,若草色,ジャスミンティー,87,ムーンストーン,イランイラン,愛と光の瞑想,薔薇 - 愛情,感謝を表現する日,乙女座,隠者 - 内省,優しさは伝染する,瞑想音楽,発酵食品,ラピスラズリ - 真実の洞察,東向きに花を飾る
2029,7,6,2029-07-06,金曜日,Friday,Fri,False,False,,赤口,False,癸巳,癸,巳,水,火,陰,蛇,帝旺,False,,,,調査中,直感力が冴える,黄金色,ルイボスティー,88,ラピスラズリ,サンダルウッド,チャクラ調整,向日葵 - 憧れ,勇気を出して行動する時,天秤座,運命の輪 - 転機,夢は現実の種,ピアノソロ,ナッツとドライフルーツ,ムーンストーン - 女性性,ピンク色で恋愛運向上
2029,7,7,2029-07-07,土曜日,Saturday,Sat,True,False,,先勝,True,甲午,甲,午,木,火,陽,馬,死,True,午未,配偶者・恋愛,,調査中,隠れた才能開花,鋼青色,ローズヒップティー,89,マラカイト,フランキンセンス,グラウンディング,紫陽花 - 移り気,直感に従う日,蠍座,正義 - バランス,勇気は恐れを超越する,オルゴール,ハーブティーと蜂蜜,ガーネット - 情熱,金色で金運アップ
2029,7,8,2029-07-08,日曜日,Sunday,Sun,True,False,,友引,False,乙未,乙,未,木,土,陰,羊,墓,True,午未,配偶者・恋愛,,調査中,人生の転機到来,深紅色,白茶,90,オニキス,ジャスミン,エネルギー浄化,牡丹 - 富貴,学びを深める好機,射手座,吊られた男 - 犠牲,知恵は経験から生まれる,シンギングボウル,旬の果物,アクアマリン - 平和,緑で健康運向上
2029,7,9,2029-07-09,月曜日,Monday,Mon,False,False,,先負,False,丙申,丙,申,火,金,陽,猿,絶,False,,,,調査中,幸運の風が吹く,金色,烏龍茶,91,シトリン,ベルガモット,未来創造,百合 - 純粋,愛を分かち合う日,山羊座,死神 - 変容,調和は美の根源,チルアウト,薬膳粥,ペリドット - 癒し,赤で活力を高める
2029,7,10,2029-07-10,火曜日,Tuesday,Tue,False,False,,仏滅,False,丁酉,丁,酉,火,金,陰,鶏,胎,False,,,,調査中,魂の成長期間,朱色,玄米茶,92,ペリドット,ティーツリー,過去の癒し,カーネーション - 母の愛,エネルギーを充電する時,水瓶座,節制 - 調和,希望は明日への光,ボサノバ,温野菜,オニキス - 意志力,青で冷静さを保つ
2029,7,11,2029-07-11,水曜日,Wednesday,Wed,False,False,,大安,False,戊戌,戊,戌,土,土,陽,犬,養,False,,,,調査中,エネルギー充電日,空色,抹茶,93,トルマリン,ゼラニウム,内なる平和,コスモス - 乙女の真心,変化を受け入れる日,魚座,悪魔 - 誘惑,慈悲は魂の栄養,レゲエ,海藻料理,マラカイト - 変容,紫で精神性を高める
2029,7,12,2029-07-12,木曜日,Thursday,Thu,False,False,,赤口,True,己亥,己,亥,土,水,陰,猪,長生,False,,,,調査中,新次元への扉,若草色,柚子茶,94,オパール,パチュリ,宇宙との繋がり,すずらん - 謙遜,夢を描く時間,牡羊座,塔 - 変革,一歩一歩が大切な旅路,フォーク,きのこ類,ターコイズ - 護符,オレンジで社交性向上
2029,7,13,2029-07-13,金曜日,Friday,Fri,False,False,,先勝,False,庚子,庚,子,金,水,陽,鼠,沐浴,False,,,,調査中,守護霊のささやき,黄金色,生姜茶,95,ターコイズ,シダーウッド,直感力向上,菜の花 - 快活,心を整理する日,牡牛座,星 - 希望,今日という日は二度と来ない,インストゥルメンタル,根菜の煮物,オパール - 創造性,黄色で明るさを増す
2029,7,14,2029-07-14,土曜日,Saturday,Sat,True,False,,友引,False,辛丑,辛,丑,金,土,陰,牛,冠帯,False,,,,調査中,願いが叶う予感,鋼青色,黒豆茶,96,エメラルド,カモミール,創造性開花,藤 - 優しさ,自然と触れ合う日,双子座,月 - 幻想,心の平安が真の豊かさ,ワールドミュージック,自然食品,エメラルド - 豊穣,白で清浄化
2029,7,15,2029-07-15,日曜日,Sunday,Sun,True,False,,先負,False,壬寅,壬,寅,水,木,陽,虎,建禄,False,,,,調査中,心のデトックス,深紅色,アールグレイ,97,アメジスト,ラベンダー,感謝の瞑想,桜 - 精神の美,今日は新しい挑戦の時,蟹座,太陽 - 成功,変化は成長の扉,クラシック,季節の野菜スープ,アメジスト - 心の浄化,玄関を清潔に保つ
2029,7,16,2029-07-16,月曜日,Monday,Mon,False,True,海の日,仏滅,False,癸卯,癸,卯,水,木,陰,兎,帝旺,False,,,,調査中,創造力爆発,金色,カモミールティー,98,ローズクォーツ,ユーカリ,慈悲の瞑想,梅 - 気品,休息を大切にする日,獅子座,審判 - 再生,感謝の心が幸福を呼ぶ,ジャズ,玄米おにぎり,ローズクォーツ - 愛の波動,観葉植物で気の流れを良くする
2029,7,17,2029-07-17,火曜日,Tuesday,Tue,False,False,,大安,True,甲辰,甲,辰,木,土,陽,龍,死,False,,,,調査中,人との縁を結ぶ,朱色,ペパーミントティー,99,クリスタル,ローズマリー,呼吸に集中,椿 - 控えめな素晴らしさ,人との繋がりを深める日,乙女座,世界 - 完成,愛は最も強いエネルギー,アンビエント,緑黄色野菜サラダ,クリアクォーツ - エネルギー増幅,鏡で光を取り入れる
2029,7,18,2029-07-18,水曜日,Wednesday,Wed,False,False,,赤口,False,乙巳,乙,巳,木,火,陰,蛇,墓,False,,,,調査中,未来への種まき,空色,緑茶,1,アクアマリン,オレンジ,マインドフルネス,菊 - 高貴,創造性を発揮する時,天秤座,愚者 - 新しい始まり,困難は成長のギフト,ヒーリング,蒸し魚,ブラックトルマリン - 邪気払い,水回りの掃除
2029,7,19,2029-07-19,木曜日,Thursday,Thu,False,False,,先勝,False,丙午,丙,午,火,火,陽,馬,絶,False,,,,調査中,宝物発見の予感,若草色,ほうじ茶,2,ガーネット,レモングラス,ボディスキャン,蓮 - 清らかな心,内省の時間を作る日,蠍座,魔術師 - 創造力,今この瞬間が全て,ネイチャーサウンド,豆腐料理,シトリン - 金運上昇,不要な物を手放す
2029,7,20,2029-07-20,金曜日,Friday,Fri,False,False,,友引,False,丁未,丁,未,火,土,陰,羊,胎,False,,,,調査中,内なる光が輝く,黄金色,ジャスミンティー,3,ムーンストーン,イランイラン,愛と光の瞑想,薔薇 - 愛情,感謝を表現する日,射手座,女教皇 - 直感,笑顔は心の太陽,瞑想音楽,発酵食品,ラピスラズリ - 真実の洞察,東向きに花を飾る
2029,7,21,2029-07-21,土曜日,Saturday,Sat,True,False,,先負,False,戊申,戊,申,土,金,陽,猿,養,False,,,,調査中,調和のメロディ,鋼青色,ルイボスティー,4,ラピスラズリ,サンダルウッド,チャクラ調整,向日葵 - 憧れ,勇気を出して行動する時,山羊座,女帝 - 豊穣,優しさは伝染する,ピアノソロ,ナッツとドライフルーツ,ムーンストーン - 女性性,ピンク色で恋愛運向上
